ID,Gender,Age,ZIP Code,Education,Experience,Family,Income,CCAvg,Mortgage,Securities Account,CD Account,Online,CreditCard,Personal Loan,,Income,Bin Size,Frequency table for INCOME column,,,,,CCAvg,Bin Size,Frequency table for CCAvg column,,,,,,Experience,Bin Size,Frequency table for EXPERIENCE column,,,,
A_878,F,53,95053,1,29,2,90,0.3,217,1,0,0,1,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_879,M,62,90245,3,36,2,41,1,154,1,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_880,M,61,91380,3,36,2,169,6.1,106,0,1,1,1,1,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_881,F,42,95814,3,17,2,63,2.2,0,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_882,F,48,94720,2,21,3,23,0.67,95,0,0,0,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_883,F,38,90210,1,13,4,140,0.5,0,0,0,0,0,1,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_884,F,41,95010,3,15,1,75,1.5,0,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_885,M,57,94588,2,32,4,13,0.9,78,1,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_886,F,31,92354,3,7,1,10,0.5,81,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_887,M,39,94720,2,15,1,100,0.8,0,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_888,F,48,94105,1,22,3,85,1.1,203,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_889,F,55,95207,1,31,3,73,2.67,219,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_890,F,29,92630,1,4,2,130,6.7,0,0,0,0,1,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_891,M,47,91330,2,22,3,65,2.7,0,0,0,1,0,0,,73,,,,,,,1.7,,,,,,,,23,,,,,,
A_892,M,61,93118,1,36,4,59,1.7,148,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,23,,,,,,
A_893,M,60,91007,3,34,2,31,1,0,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,23,,,,,,
A_894,F,34,91775,1,10,1,134,4,0,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_895,M,45,94143,1,21,4,11,0.2,106,0,0,1,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_896,F,60,93611,3,35,1,32,0.3,80,0,0,1,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_897,F,25,90095,3,0,2,53,1.6,0,0,0,1,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_898,M,41,95616,1,17,1,28,0.7,0,0,0,0,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_899,M,63,94550,3,37,2,44,1,0,0,0,1,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_900,F,63,91304,1,39,1,40,0.8,118,0,0,0,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_901,M,43,94949,2,19,3,40,0.6,0,0,0,1,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_902,F,58,95014,1,32,2,163,0.5,400,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_903,F,50,91335,3,25,1,82,1.3,0,0,0,1,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_904,M,38,94583,2,12,4,89,1.4,0,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_905,M,54,92507,2,30,4,78,1.6,0,0,0,1,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_906,M,61,94132,3,36,3,55,0.9,197,0,0,0,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_907,M,29,92675,2,5,4,34,0.4,0,0,0,1,0,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_908,M,39,92717,2,12,4,108,3.67,301,0,0,0,1,1,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_909,M,33,95616,2,7,4,58,2.2,0,0,0,1,1,0,,72,,,,,,,1.7,,,,,,,,22,,,,,,
A_910,M,23,92120,1,-1,4,73,2.6,0,0,0,1,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_911,F,56,91380,1,31,4,54,2.1,0,0,0,1,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_912,M,54,92182,2,30,4,45,0.9,0,0,0,0,1,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_913,F,37,94720,2,11,1,123,2.3,0,1,1,1,0,1,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_914,M,38,95616,1,12,1,93,5.2,267,0,0,1,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_915,F,34,92115,2,9,4,102,2.2,0,0,0,1,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_916,M,53,92626,1,29,3,39,1.5,0,0,0,1,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_917,F,65,94608,2,40,4,114,3.4,0,0,0,0,1,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_918,F,62,91030,3,37,1,29,0.3,0,0,0,0,1,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_919,M,51,91116,2,25,3,30,0.6,144,0,0,0,1,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_920,M,31,91401,3,5,1,22,0.6,0,0,0,0,0,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_921,F,64,94305,1,38,2,38,0.3,186,0,0,1,1,0,,71,,,,,,,1.7,,,,,,,,22,,,,,,
A_922,F,39,90028,1,15,2,41,1.7,0,0,0,0,0,0,,70,,,,,,,1.7,,,,,,,,22,,,,,,
A_923,F,28,92646,3,3,4,161,1.7,422,0,1,1,1,1,,70,,,,,,,1.7,,,,,,,,22,,,,,,
A_924,F,60,94701,2,35,3,38,0.5,0,0,0,1,1,0,,70,,,,,,,1.7,,,,,,,,22,,,,,,
A_925,M,47,93106,3,23,1,25,0.9,0,0,0,1,0,0,,70,,,,,,,1.7,,,,,,,,22,,,,,,
A_926,F,25,93010,1,1,4,70,2.6,218,0,0,1,0,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_927,M,44,95819,1,19,2,201,8.8,0,0,0,1,1,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_928,F,51,92103,3,26,2,42,0.6,0,0,0,1,1,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_929,M,31,94720,1,7,1,64,1.2,0,0,0,1,0,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_930,F,32,90034,3,7,4,28,1.1,0,0,0,0,0,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_931,M,51,93940,1,25,1,119,4.9,208,0,0,1,1,0,,70,,,,,,,1.67,,,,,,,,22,,,,,,
A_932,M,25,94596,3,1,1,28,1,0,0,0,1,0,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_933,F,43,94104,3,19,3,60,2.1,0,0,0,1,0,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_934,F,54,93955,2,29,1,23,1.5,0,0,0,0,0,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_935,M,34,94720,3,8,4,164,7.4,0,0,0,1,0,1,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_936,F,54,95211,1,30,2,39,0.8,0,0,0,0,1,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_937,F,42,92115,3,17,2,19,0,85,0,0,1,1,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_938,F,46,93108,3,20,2,72,0.8,0,0,0,1,1,0,,70,,,,,,,1.6,,,,,,,,22,,,,,,
A_939,M,62,95060,3,37,3,41,0.9,0,0,0,1,1,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_940,M,31,92123,2,5,2,32,0.3,130,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_941,M,30,94302,2,5,1,69,0.8,0,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_942,M,52,95828,1,28,3,23,0.4,0,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_943,F,35,92009,1,9,4,44,0.2,0,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_944,M,60,92407,2,36,3,32,0.4,165,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_945,F,58,90059,1,34,2,25,0.3,123,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_946,M,24,94105,3,-2,2,80,1.6,0,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_947,M,40,92350,2,16,1,83,0.8,230,1,0,1,0,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_948,F,49,94304,1,23,1,133,7.3,0,0,0,1,1,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_949,M,43,92780,2,18,1,89,0.1,307,0,0,0,1,0,,69,,,,,,,1.6,,,,,,,,22,,,,,,
A_950,M,33,92122,3,7,2,81,4.5,187,0,1,1,1,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_951,M,36,91040,2,11,2,44,1.1,85,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_952,M,62,94720,1,36,2,119,2,0,0,0,0,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_953,M,57,92182,1,32,4,39,0.9,147,0,0,0,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_954,M,64,92122,3,38,2,40,1,0,0,0,0,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_955,M,52,95817,1,26,3,79,0.8,183,0,0,0,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_956,M,54,95616,2,28,4,30,0.7,0,0,0,1,0,0,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_957,M,40,90025,3,14,1,179,2.6,0,0,0,1,0,1,,69,,,,,,,1.6,,,,,,,,21,,,,,,
A_958,F,30,94063,1,5,2,178,6.7,0,0,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_959,F,55,94720,2,30,4,82,3.8,0,0,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_960,F,39,91768,2,13,2,50,2.4,0,0,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_961,M,55,94306,2,30,2,64,1.9,0,0,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_962,M,28,92115,1,4,1,129,1.5,0,0,0,0,1,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_963,M,44,93943,1,18,4,68,2.9,0,1,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_964,F,46,92697,3,21,1,30,1.4,112,1,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_965,F,61,94025,1,36,3,48,1.5,0,0,0,0,1,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_966,M,61,92717,1,36,1,130,1.3,257,0,0,0,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_967,F,45,92886,3,20,1,40,0.5,0,1,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_968,M,38,94708,1,14,2,105,1.9,0,0,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_969,M,29,92626,1,3,4,41,0.2,0,0,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_970,M,52,90404,3,28,3,168,6.5,118,0,0,1,0,1,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_971,M,38,92868,1,14,2,80,2.7,0,0,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_972,M,28,96091,1,3,2,134,3.1,0,0,0,1,0,0,,68,,,,,,,1.6,,,,,,,,21,,,,,,
A_973,F,34,94025,3,9,1,49,2.5,0,0,0,0,0,0,,65,,,,,,,1.6,,,,,,,,21,,,,,,
A_974,F,35,92697,1,9,2,63,1.8,0,0,0,1,0,0,,65,,,,,,,1.6,,,,,,,,21,,,,,,
A_975,F,46,94701,1,22,4,70,1.9,212,0,0,0,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_976,M,63,93117,2,37,3,32,0.7,141,0,0,0,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_977,M,33,95133,3,9,3,14,0.9,114,0,0,0,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_978,M,38,92028,1,14,2,111,6.1,326,0,0,0,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_979,F,53,94105,2,27,4,38,2.8,144,1,0,1,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_980,M,28,92096,1,2,2,121,2,341,0,0,1,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_981,F,44,95616,3,18,4,90,2.6,0,0,0,1,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_982,F,58,92009,2,31,2,178,6,0,0,0,1,0,1,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_983,M,38,94024,2,14,4,20,0.4,79,0,0,1,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_984,M,48,91380,1,24,2,61,1.7,229,0,0,0,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_985,M,33,96064,1,7,4,43,0.8,0,0,0,0,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_986,F,66,94590,2,42,1,39,1.9,0,0,0,1,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_987,M,59,90048,1,34,4,60,2.1,234,0,0,1,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_988,M,40,93407,1,15,3,63,3,0,1,0,1,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_989,F,36,93401,3,11,4,8,0.2,81,0,0,0,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_990,F,62,95616,2,38,4,52,1.3,0,0,0,1,1,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_991,F,51,92121,1,27,4,92,3,0,0,1,1,1,1,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_992,F,58,90212,1,32,2,111,1.4,298,0,0,1,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_993,F,52,92037,3,26,1,71,1.4,0,0,0,0,0,0,,65,,,,,,,1.5,,,,,,,,21,,,,,,
A_994,F,41,92182,2,16,2,25,0.1,91,1,0,0,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_995,F,31,94558,3,5,1,34,1.9,156,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_996,F,28,94720,3,3,3,74,2.6,0,0,0,0,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_997,F,57,95616,1,31,2,120,2,0,0,0,0,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_998,F,61,95125,2,37,4,50,1.3,0,0,0,0,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_999,F,60,92121,1,36,2,10,1,0,0,0,1,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1000,F,56,90095,2,29,4,45,2.5,113,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1001,F,49,94551,1,23,4,29,1.8,0,0,0,1,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1002,M,63,94025,1,37,2,145,6.9,0,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1003,F,49,95403,1,23,2,100,6.3,0,0,0,0,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1004,M,49,95678,1,25,3,24,0.4,0,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1005,F,32,95816,1,8,1,60,1.2,0,0,0,1,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1006,F,26,95616,2,1,4,50,0.6,0,0,0,0,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1007,F,27,95120,2,1,3,43,1.1,0,0,0,0,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1008,M,57,91335,1,31,3,79,4.4,0,0,0,0,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1009,F,29,95819,2,5,3,44,0.1,0,0,0,1,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1010,F,56,90024,3,30,4,31,1.5,0,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1011,F,59,94305,1,35,2,14,1,107,0,0,1,0,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1012,F,53,94608,1,28,4,19,0.8,106,0,0,0,1,0,,64,,,,,,,1.5,,,,,,,,20,,,,,,
A_1013,F,54,93023,2,29,1,111,1.1,0,0,0,1,0,1,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1014,M,56,94402,2,30,1,90,1.9,0,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1015,F,50,90274,3,25,2,21,0.7,129,0,0,0,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1016,F,51,94949,2,25,1,104,4.2,0,0,0,1,0,1,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1017,F,53,94303,2,27,1,75,1.9,0,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1018,M,37,92037,1,12,2,175,7.8,297,0,0,1,1,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1019,M,32,95929,1,7,1,98,4.2,171,1,1,0,0,1,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1020,F,49,95521,1,23,4,41,0.1,153,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1021,F,34,90212,2,8,2,171,2.2,569,0,0,1,0,1,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1022,M,54,92630,2,30,4,79,1.6,0,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1023,M,64,94117,2,39,4,24,0.6,0,0,0,0,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1024,M,58,95039,2,34,1,90,3.6,0,0,0,0,0,1,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1025,M,25,94720,2,-1,3,39,2.4,0,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1026,M,50,91911,1,25,2,9,0,0,1,0,0,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1027,M,38,90245,2,13,2,15,0.1,90,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1028,F,48,91343,1,24,1,80,2.7,0,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1029,F,41,95060,3,15,1,63,0.7,79,0,0,0,1,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1030,M,32,93106,3,8,1,20,0.5,102,0,0,1,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1031,M,46,92120,3,22,2,43,2.1,0,1,1,1,1,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1032,M,39,95822,3,15,1,65,1.5,0,0,0,0,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1033,M,39,93907,2,15,2,91,1.7,151,0,0,0,0,0,,63,,,,,,,1.5,,,,,,,,20,,,,,,
A_1034,M,63,93940,1,39,1,53,0.8,0,0,0,0,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1035,F,58,94143,2,32,3,110,1.7,0,0,0,0,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1036,M,28,92831,1,4,3,82,1.5,103,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1037,M,36,94553,3,11,4,23,0.2,0,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1038,M,43,95136,1,19,2,172,6.67,0,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1039,M,36,90212,1,12,2,88,2.7,0,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1040,M,44,93943,3,18,2,71,0.8,0,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1041,M,31,94720,3,5,1,180,2.9,144,1,0,0,0,1,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1042,M,45,92521,3,21,2,39,2.1,184,0,0,0,1,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1043,M,39,90401,3,13,1,94,1.5,0,0,0,0,1,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1044,M,43,94126,2,16,3,25,1,0,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1045,M,40,94708,3,15,2,10,0,102,0,0,1,0,0,,62,,,,,,,1.5,,,,,,,,20,,,,,,
A_1046,M,30,94305,1,5,1,42,1,184,0,0,0,0,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1047,F,58,92333,1,33,2,142,3.9,0,0,0,0,1,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1048,M,46,92373,1,21,2,34,1.3,0,0,0,1,0,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1049,M,35,90024,1,10,1,139,4.6,0,0,0,0,0,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1050,F,30,95621,1,4,2,154,4.5,207,0,0,1,0,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1051,F,34,91768,3,8,2,40,2,89,0,0,0,0,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1052,M,62,93907,3,32,1,33,1.5,140,0,0,1,1,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1053,M,58,90095,1,34,2,80,1.6,0,0,0,1,1,0,,62,,,,,,,1.4,,,,,,,,20,,,,,,
A_1054,F,45,92037,2,18,3,10,0.67,100,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,20,,,,,,
A_1055,F,42,90401,3,16,3,41,0.5,0,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,20,,,,,,
A_1056,M,60,93711,1,36,4,30,1.3,118,0,0,1,1,0,,61,,,,,,,1.4,,,,,,,,20,,,,,,
A_1057,M,55,95521,3,29,1,78,0.8,190,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,20,,,,,,
A_1058,F,45,90638,1,21,1,164,5,0,0,0,0,1,0,,61,,,,,,,1.4,,,,,,,,20,,,,,,
A_1059,M,52,92780,3,27,1,23,0.4,0,0,0,0,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1060,F,31,92624,1,7,1,149,6,0,0,0,0,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1061,F,60,94132,3,34,4,25,0.7,0,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1062,F,33,95010,3,9,1,42,2.1,0,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1063,F,37,91302,1,11,1,71,2.5,185,0,0,1,1,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1064,M,59,94606,2,34,3,114,4.2,0,0,0,1,0,1,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1065,F,51,91320,2,26,1,70,2.8,0,0,0,1,1,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1066,F,47,92675,1,23,4,149,6.1,0,0,0,0,1,1,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1067,F,60,94998,2,33,4,55,2.5,0,0,0,1,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1068,M,61,93065,1,36,1,29,1.3,0,0,0,0,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1069,F,64,90840,1,40,1,123,3.8,0,0,0,1,1,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1070,M,46,95814,3,20,1,152,7.4,374,0,1,1,1,1,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1071,M,31,95131,2,7,4,8,0.7,0,0,0,0,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1072,M,57,94710,1,32,4,69,0.7,245,0,0,0,0,0,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1073,F,48,96003,3,23,4,161,7.9,310,0,0,0,0,1,,61,,,,,,,1.4,,,,,,,,19,,,,,,
A_1074,F,48,94024,2,23,1,79,0.2,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1075,F,35,92780,1,10,1,105,4.6,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1076,M,33,95032,1,8,3,39,2.3,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1077,F,47,92653,1,23,1,163,5,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1078,F,46,94005,1,20,1,9,0.2,0,0,0,1,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1079,M,44,91006,3,20,4,71,2,0,0,0,0,1,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1080,M,42,92868,3,18,3,51,2.1,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1081,M,50,90277,3,24,1,32,1.4,167,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1082,F,52,93108,1,26,4,161,4.3,0,0,1,1,1,1,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1083,F,53,90049,1,27,1,60,0.2,0,0,0,1,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1084,F,37,92521,2,10,4,35,1,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1085,M,64,94305,2,40,4,41,1.2,0,0,0,1,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1086,M,46,92648,1,22,2,73,1.7,216,0,0,1,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1087,F,57,94305,1,33,4,49,1.5,214,1,1,1,1,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1088,F,61,94024,1,35,2,79,2,194,0,0,1,1,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1089,F,42,93407,1,18,2,120,7.5,0,1,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1090,M,40,94501,1,16,2,60,3.2,0,0,0,0,0,0,,60,,,,,,,1.4,,,,,,,,19,,,,,,
A_1091,F,33,95051,2,8,3,78,0.6,0,0,0,1,0,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1092,M,50,95138,2,26,4,40,1.1,131,0,0,0,0,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1093,F,52,94501,3,26,2,110,5.4,204,1,1,1,0,1,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1094,F,35,92093,3,11,4,160,5.7,0,1,0,0,0,1,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1095,M,57,94542,1,32,4,68,0.7,191,0,0,1,1,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
A_1096,F,56,92182,3,31,2,49,1.6,103,0,0,1,0,0,,59,,,,,,,1.4,,,,,,,,19,,,,,,
